title,date,url,text
Cao onderhandelingen MBO na vier rondes muurvast,2023-06-14,/nieuwsbericht/sectornieuws/fnv-overheid/2023/06/cao-onderhandelingen-mbo-na-vier-rondes-muurvast,"De onderhandelingen voor de cao middelbaar beroepsonderwijs (MBO) zitten muurvast. Na de vierde – extra – onderhandelingsronde hebben zowel FNV en de overige onderwijsvakbonden als de MBO-raad de conclusie moeten trekken dat er niet genoeg ruimte is voor een goede loonsverhoging. De bonden gaan in beraad met hun leden hoe nu verder.

Puzzelstukjes passen niet

FNV Onderwijs & Onderzoek cao-onderhandelaar Bernard Koekoek: ‘De inzet van vakbonden is een loonsverhoging van 14,3% zodat de ongekend hoge inflatie kan worden bijgehouden. Werkgevers schrijven in hun inzetbrief ook dat ze ‘een robuuste loonontwikkeling’ belangrijk vinden. Na de derde onderhandelingsronde zijn de cao-partijen aan de slag gegaan met een handvol werkgroepen om de verschillende delen van een toekomstig cao-akkoord goed voor te bereiden. In de extra onderhandelingsronde van 12 juni hadden alle puzzelstukjes bij elkaar moeten komen om tot een akkoord te leiden. Het ging helaas bij het eerste puzzelstukje al mis.’

Groot gat

'Een loonsverhoging in het MBO moet gefinancierd worden door het ministerie van OCW en daar wordt niet meer dan 5,7% ruimte gegeven. Dat is een groot gat als je het vergelijkt met de hoge inflatie en dus ook een groot gat met onze inzet. Te groot om eenvoudig te overbruggen. De 61.000 medewerkers die het middelbaar beroepsonderwijs draaiend houden, verdienen meer dan dat ze op deze manier zouden krijgen.’

Brandbrief en ultimatum PO en VO

Bernard Koekoek: ‘Al voordat we begonnen te onderhandelen wisten we dat het lastig zou zijn om de hoge inflatie bij te benen. Zeker toen alle onderwijswerkgevers eind mei samen een brandbrief stuurden naar het ministerie van Onderwijs Cultuur en Wetenschap. Met de boodschap dat de ministers te weinig ruimte boden voor een goede loonsverhoging. Die brandbrief is nog steeds onbeantwoord. In het funderend onderwijs is er inmiddels zelfs een ultimatum gesteld om voor de cao’s Primair Onderwijs (PO) en Voortgezet Onderwijs (VO) met een hogere overheidsbijdrage te komen voor de lonen. Ook op dat ultimatum is nog geen reactie gekomen; het kabinet heeft daar nog tot 16 juni de tijd voor. Als de ministers met boter bij de vis komen, is dat natuurlijk reden om weer aan de onderhandelingstafel te gaan, maar voor nu zit het muurvast.’

Huidige cao blijft van kracht

De cao MBO liep tot en met 31 mei. In afwachting van de uitkomst van de cao onderhandelingen is de cao automatisch verlengd. Alle afspraken zijn dus nog gewoon van kracht. Onder deze cao vallen ruim 61.000 werknemers."
Dokters van de Wereld en FNV luiden noodklok over mondzorg,2023-06-14,/nieuwsbericht/algemeen-nieuws/2023/06/dokters-van-de-wereld-en-fnv-luiden-noodklok-over,"Sinds 2006 wordt mondzorg niet meer vergoed bij volwassenen. Inmiddels beoordelen meer dan 4 miljoen mensen in Nederland hun mondgezondheid als ‘matig’ tot ‘zeer slecht’. Dokters van de Wereld en de FNV hebben getuigenissen verzameld van mensen die mondzorg mijden vanwege de kosten. Deze zijn opgenomen in dit zwartboek onder de titel Een boek vol rotte tanden, Getuigenissen van én oplossingen voor de gaten in ons mondbeleid

“Met deze uitgave laten we zien dat er een groot landelijk probleem is, waar een grootschalige en structurele oplossing voor nodig is”, zegt Hendrik Verschuur, voorzitter van Dokters van de Wereld. “We laten haarfijn zien dat mondzorg opnemen in het basispakket veel goedkoper is dan voortzetting van het huidige mondzorgbeleid dat zo veel slachtoffers maakt.”

‘Vergeten’ kostenposten

Hoewel minister Kuipers vorig jaar eindelijk erkende dat er sprake is van mondzorgmijding vanwege de kosten, is hij nog niet overtuigd van mondzorg in het basispakket. Een verklaring hiervoor is dat het Rijk een aantal grote kostenposten van het huidige beleid telkens niet meeneemt in de afwegingen voor die oplossing. Denk aan de meer dan 3 miljard euro economische gevolgschade (uitkeringskosten, verminderde arbeidsinzetbaarheid en een lagere arbeidsproductiviteit) als gevolg van gebitsproblemen, becijferd door het Radboud UMC.

Zorgkosten door verwaarloosde mondzorg

Daarnaast kan verwaarloosde mondzorg tot allerlei ernstige fysieke en mentale klachten leiden, waarvan de zorgkosten wél door het zorgstelsel worden vergoed. Deze kosten worden niet bijgehouden, maar de impact van uitgestelde mondzorg op tweedelijns en spoedzorg zijn enorm. En dan zijn er nog de maatschappelijke kosten: afnemende sociale en maatschappelijke participatie. Mensen met gebitsproblemen lopen meer kans om zich te isoleren en zijn daardoor verminderd beschikbaar als ouder, mantelzorger of vrijwilliger. “Bij het schrappen van de mondzorg uit basispakket is door VWS totaal voorbijgegaan aan de hoge economische en maatschappelijke kosten. Daarom pleiten wij voor de onmiddellijke terugkeer van mondzorg in het basispakket”, zegt Kitty Jong, vicevoorzitter van de FNV.

Petitie

Heb jij de petitie 'mondzorg terug in het basispakket' nog niet ondertekend?

Teken de petitie

PDF Lees het zwartboek 'Een boek vol rotte tanden'"
Participatiewet moet op de schop en menselijker,2023-06-14,/nieuwsbericht/sectornieuws/uitkeringsgerechtigden/2023/06/participatiewet-moet-op-de-schop-en-menselijker,"Een coalitie van ervaringsdeskundigen en organisaties, waaronder de FNV, pleit voor een fundamentelere herziening van de Participatiewet die bestaanszekerheid garandeert. Minister Carola Schouten (Armoedebeleid en Participatie) werkt aan herziening van de wet, maar haar plannen schieten volgens de coalitie tekort om de problemen op te lossen.

In het vandaag gepresenteerde Manifest pleit deze coalitie voor een wet die bestaanszekerheid garandeert. De huidige bijstandsnorm schiet daarvoor veel tekort en zou daarom fors moeten worden verhoogd. Vanavond debatteert de Tweede Kamer over de Participatiewet.

Een ongekend harde wet

Vicevoorzitter FNV Kitty Jong: 'De huidige Participatiewet is een ongekend harde wet die onmenselijk uit kan pakken. Mensen worden benaderd vanuit wantrouwen en zijn in grote problemen gekomen door de overheid. Om mensen in de bijstand bestaanszekerheid en perspectief te bieden is een veel grotere wetswijziging nodig dan het Kabinet nu voorstelt. De voorwaarden die in het manifest staan genoemd zijn daar voor noodzakelijk.'

Niet over ons, zonder ons

De coalitie bestaat uit ervaringsdeskundige Noortje van Lith, wetenschapper Anja Eleveld, Wij staan op, MIND, Studeren en Werken op Maat, JongPIT, armoedeorganisatie Rotterdamse Sociale Alliantie, Bijstandsbond Amsterdam en vakbonden FNV, CNV en VCP.

Meer betrokken bij herziening wet

Naast de verhoging van de bijstand pleit de coalitie ervoor dat bijstandsgerechtigden, chronisch zieken en mensen met een beperking meer worden betrokken bij de herziening van de Participatiewet. Ook jongeren zouden recht moeten krijgen op een volwassen bijstandsuitkering in plaats de jongerennorm van ongeveer 250 euro per maand.

Grondig op de schop

De Participatiewet moet veel grondiger op de schop dan het kabinet nu voorstelt. Zo zou de kostendelersnorm niet aangepast moeten worden, maar volledig worden afgeschaft. Er zouden minder verschillen in de rechten voor bijstandsgerechtigden tussen gemeenten moeten zijn. De wet moet uitgaan van vertrouwen en de te strenge inlichtingenplicht moet worden aangepast.

Gevangen in de bijstand

Ook pleit de coalitie voor een oplossing voor de groep mensen met een chronische ziekte of beperking die nu gevangen zit in de bijstand. De bijstand is ingericht als tijdelijk vangnet, maar dat is niet reëel voor alle mensen die afhankelijk zijn van de bijstand. Zij konden voorheen een beroep doen op de Wajong. De coalitie pleit voor een wet voor mensen met chronische ziekte en beperking die recht doet aan hun situatie en perspectief biedt zonder partner- en vermogenstoets.

Recht op werk

In het manifest wordt ook gepleit voor betere ondersteuning van mensen met een beperking naar en tijdens regulier werk. Garandeer recht op werk voor mensen met een arbeidsbeperking door te investeren in een infrastructuur voor sociaal ontwikkelbedrijven en garandeer voldoende beschutte werkplekken voor mensen die daarop aangewezen zijn.

Achtergrond Participatiewet

De Participatiewet werd in 2015 ingevoerd en ging gepaard met een forse bezuiniging van 1,7 miljard. Met de invoering van deze wet werd de toegang tot de sociale werkvoorziening afgesloten en konden mensen met een beperking die (deels) zouden kunnen werken niet meer terecht bij de volksverzekering van de Wajong.

Al jaren veel kritiek

Op de Participatiewet is al jaren veel kritiek. De wet is te streng en de bijstand te laag. De wet heeft niet geleid tot meer duurzaam werk voor mensen met een arbeidsbeperking. Bovendien gaat de Participatiewet te veel uit van wantrouwen en harde sancties die mensen niet vooruit helpen. Vorige week constateerde ook het Sociaal en Cultureel Planbureau ook dat de huidige Participatiewet te veel de focus legt op betaald werk.

Lees het Manifest over de Participatiewet (pdf)"
Vakbonden stellen ultimatum aan bloedbank Sanquin,2023-06-12,/nieuwsbericht/sectornieuws/zorg-welzijn/2023/06/vakbonden-stellen-ultimatum-aan-bloedbank-sanquin,"Maandenlang praten over een nieuwe cao en een petitie om de werkgever wakker te schudden hebben niets opgeleverd. Daarom hebben vakbonden FNV en CNV vandaag een ultimatum gestuurd aan Sanquin. De werkgever heeft tot vrijdag 16 juni, 12.00 uur de tijd om te reageren, anders zijn acties niet uitgesloten.

Belangrijkste eisen vakbonden

Een cao met een looptijd van 1 januari tot en met 31 december 2023.

Automatische prijscompensatie van de lonen met ingang van 1 januari 2023, als compensatie voor de gestegen kosten van levensonderhoud. Voor de looptijd van deze cao betekent dit 14,3% loon erbij.

Een salarisverhoging van € 100 bruto per maand voor alle werknemers bovenop de 14,3%.

Hierdoor gaan de werknemers in de laagste salarisklassen er meer op vooruit.

Elke werknemer verdient minimaal € 14 bruto per uur.

Het recht op onbereikbaarheid buiten werktijd en een verbod op gebroken diensten.

Ook willen vakbonden samen met de werkgever onderzoeken of werknemers eerder kunnen stoppen met werken tegen financieel aantrekkelijke voorwaarden (RVU-regeling).

Boos

Het is al langere tijd onrustig onder het personeel en de boosheid over het uitblijven van een fatsoenlijke cao werd steeds groter. Eind mei verschenen er al spandoeken op diverse locaties met de tekst ‘wij p(r)ikken het niet meer’. Karel Nugteren, onderhandelaar CNV Zorg & Welzijn: ‘De boosheid zit diep en de actiebereidheid is groot.’

Gegoochel met percentages

Volgens de vakbonden goochelt de werkgever vooral met percentages en is er met het tweede eindbod van Sanquin niet veel verbeterd voor de werknemers. De looptijd wordt twee keer zo lang, maar het salaris wordt niet evenredig verhoogd. Den Ouden: ‘Maximaal 13% over twee jaar is voor onze leden nog steeds onacceptabel.’"
FNV en Uber treffen elkaar voor Gerechtshof,2023-06-12,/nieuwsbericht/sectornieuws/vervoer/2023/06/fnv-en-uber-treffen-elkaar-voor-gerechtshof,"Morgen treffen vakbond FNV en taxibedrijf Uber elkaar wederom voor het Gerechtshof in Amsterdam. Uber claimt dat chauffeurs zelfstandigen zijn, en dat een cao niet van toepassing is. Terwijl de vakbond van mening is dat Uber een werkgever is en zich dus aan de cao moet houden.

Dit is niet de eerste keer dat dit onderwerp voor de rechter verschijnt. Al in 2021 besloot de rechter dat Uber zich aan de cao moet houden. Uber blijft echter op zoek naar manieren om zich aan deze uitspraak te onttrekken. Amrit Sewgobind, bestuurder FNV platformeconomie: ‘En al die tijd worden de chauffeurs die via Uber rijden hard geraakt door het gebrek aan rechten dat zij hebben.’

ZZp’er of loondienst?

De werkgever claimt dat chauffeurs die via het platform werken zzp’ers zijn. Sewgobind: ‘Maar zzp’ers kunnen zelf hun tarief bepalen en bepalen zelf hoe ze hun werk uitvoeren. Bij chauffeurs die voor Uber rijden, is dat niet het geval. Uber bepaalt het uurtarief, wie er wel of niet in de app komt, wie welke rit krijgt en hoe de ritten worden uitgevoerd.’

De FNV wil dan ook dat Uber de taxi-cao gaat volgen. Zodat chauffeurs meer loon krijgen, maar ook meer rechten bij bijvoorbeeld ontslag of ziekte.

PDF Lees ook een korte geschiedenis tussen de FNV en Uber"
Vakbond FNV verwacht een WERK-fonds energietransitie van minister Jetten,2023-06-12,/nieuwsbericht/algemeen-nieuws/2023/06/fnv-verwacht-een-werk-fonds-energietransitie,"FNV verwacht van minister Jetten een WERK-fonds energietransitie. De vakbond overhandigde vandaag in Rotterdam het manifest aan de minister voor klimaat en energie. Dagelijks bestuurslid Bas van Weegberg van FNV: 'Het WERK-fonds is nodig voor alle werknemers die hun baan verliezen door klimaatbeleid en de energietransitie, te beginnen bij de kolensector.'

Weegberg gaat verder: 'Bied werknemers zekerheid met de garantie op omscholing, van-werk-naar-werk-trajecten en financiële compensatie bij eventuele inkomstenverlies.'

Door het klimaatbeleid en de energietransitie zullen banen verdwijnen, veranderen en verschijnen. Met name in de fossiele sector en zware industrie dreigt baanverlies en daarmee een onzekere toekomst voor de werknemers. Van Weegberg: 'Om gevaarlijke klimaatverandering tegen te gaan, zullen we de omslag moeten maken naar een toekomstbestendige economie mét inspraak van en oog voor de werknemers. Dit garantiefonds moet ervoor zorgen dat werknemers de energietransitie op een rechtvaardige manier kunnen doormaken en niet zelf de rekening gepresenteerd krijgen.' Het WERK-fonds moet beschikbaar zijn voor alle werknemers waarvan het werk zal verdwijnen door de energietransitie.

Kolenfonds als voorbeeld

FNV heeft al goede ervaringen met een transitiefonds, in 2019 werd het Kolenfonds in het leven geroepen. De 200 medewerkers die hun baan verloren vanwege de sluiting van de Hemweg kolencentrale konden hier aanspraak op maken. Van Weegberg: 'Minister Jetten moet nu duidelijk maken hoe de toegezegde 22 miljoen in het Kolenfonds verdeeld en hard gemaakt wordt voor de nog resterende kolencentrales. Bied werknemers in de kolensector nu zekerheid zodat zij bij ontslag en sluiting van een kolencentrale niet zelf achter hun geld aan moeten.'

Tijdspad nodig

FNV ziet het WERK-fonds energietransitie als een logische volgende stap die nodig is om de werknemers uit andere sectoren, zoals de fossiele en zwaar op fossiel leunende industrie, een nieuw perspectief te bieden. 'Minister Jetten moet nu een duidelijk plan en tijdspad presenteren voor de sectoren die gaan krimpen vanwege klimaatbeleid, zodat we weten wat de gevolgen zijn voor werknemers, maar ook hun kansen', legt Van Weegberg uit. Zo ziet de vakbond kansen om met hulp van het WERK-fonds bij te dragen aan het invullen van de tienduizenden vacatures in onder andere de installatietechniek (zonnepanelen, windmolens), de verzwaring van het elektriciteitsnet en in de isolatiebranche.

Steun in de rug nodig

Marco van Roosendaal, operationeel medewerker kolenoverslagbedrijf in Rotterdam: 'Ik sla al 35 jaar kolen over en doe dat nog steeds met veel plezier. Deze keuze lag voor de hand omdat mijn vader, opa en overgrootvader ook in de haven werkten. Het is de vraag of ik, en mijn collega’s in de kolenketen, straks überhaupt kunnen omscholen naar de banen die ontstaan door de energietransitie. Daar hebben wij een steun in de rug bij nodig in de vorm van tijd, geld en opties. Wij weten dat tegen 2030 het doek definitief valt voor de energiekolen en dat zal ook diverse reorganisaties met zich meebrengen waarbij alleen al in de kolenoverslag in Rotterdam honderden banen op de tocht komen te staan. Dat zorgt nu al voor onzekerheid bij mij en mijn collega’s. Daarom willen we zekerheid over die 22 miljoen. Natuurlijk steunen we ook de oproep voor een WERK-fonds Energietransitie voor de mensen buiten de kolenketens die later ‘aan de beurt’ zijn. Dit fonds zal ook bijdragen aan meer draagvlak om de klimaatdoelstellingen te halen omdat je de rekening van de energietransitie eerlijk verdeelt.'

Het WERK-fonds Energietransitie:

Biedt budget voor om-, bij- en herscholing voor elke individuele werknemer die zijn of haar baan verliest als gevolg van de energietransitie

Voorziet in voldoende tijd en budget voor professionele begeleiding naar ander werk

Kan ook ingezet worden om de overstap te maken van de ene sector naar de andere

Biedt ruimte voor een langdurige extra financiële compensatie bij het aanvaarden van een lager betaalde baan

Biedt ruimte voor omgang met pensioenopbouw of maatwerkregelingen voor oudere werknemers

Houdt rekening met de sectorale en regionale voorkeur van de werknemer

Wordt bestuurd en uitgevoerd door sociale partners

Het fonds wordt gevuld door twee partijen: het Rijk en bedrijven

Het fonds is aanvullend op afspraken gemaakt door sociale partners in de betreffende bedrijven

PDF Lees het manifest"
"Druk stakers te groot, verffabrikant PPG akkoord met 10% meer loon",2023-06-09,/nieuwsbericht/sectornieuws/procesindustrie/2023/06/druk-stakers-te-groot-verffabrikant-ppg-akkoord-me,"Bijna een maand staakten werknemers van de grootste verffabriek van Nederland voor een beter loon. En met succes. De druk werd zo groot op de directie van PPG Coatings (Histor, Sigma, Rambo) dat zij eieren koos voor haar geld en vandaag eindelijk goede afspraken maakte met de FNV. De werknemers krijgen er over dit jaar 10% salaris bij, per 1 januari 2023.

Alle geplande acties en de landelijke stakingsdag van woensdag in Amsterdam zijn daarmee van de baan. De leden van de vakbond mogen nu stemmen over dit onderhandelingsresultaat.

Strijdlust is een voorbeeld

Erik de Vries, bestuurder FNV Procesindustrie: ‘Een dikke pluim voor alle stakers. De strijdlust van de mensen bij PPG is een voorbeeld voor heel werkend Nederland.’

Personeel vanaf half mei in actie

Het personeel kwam vanaf half mei in actie omdat het bedrijf niet meer wilde geven dan een loonsverhoging van 7%. Veel te weinig, vonden de fabrieksmedewerkers. De Vries: ‘Daar kunnen mensen hun boodschappen en rekeningen niet van betalen.’

Honderden legden werk neer

Wat begon met een paar werknemers die het werk stillegden in Tiel en Uithoorn spreidde zich al rap als een verfvlek uit over PPG-bedrijven in het hele land. Honderden mensen legden de afgelopen weken het werk neer.

Stakingen komende week afgeblazen

Komende week zou weer gestaakt worden in Tiel, Den Bosch en Uithoorn. Woensdag zouden werknemers uit verschillende fabrieken naar Amsterdam komen voor een landelijke staking. Deze acties gaan niet door.

Wereldwijd goed voor 17,7 miljard

PPG Coatings Nederland is de grootste verfproducent in Nederland en onderdeel van het wereldwijde concern PPG Industries. Dat was vorig jaar goed voor een omzet van 17,7 miljard dollar. In totaal werken er in ons land 1.100 mensen bij het bedrijf."
Schandalig dat Tolsa stakingbrekers uit Engeland inzet,2023-06-09,/nieuwsbericht/sectornieuws/procesindustrie/2023/06/tolsa-laat-stakingbrekers-uit-engeland-invliegen,"Tolsa laat personeel uit Engeland invliegen om het werk over te nemen van de stakende werknemers in Vlaardingen. Schandalig, vindt de FNV. De vakbond houdt donderdag acties aan de poort om de nieuw ingevlogen medewerkers te informeren over de staking.

Sietske Smit, bestuurder FNV Handel: ‘Van de medewerkers die aan het werk zijn en de staking steunen, hoorden we dat er medewerkers van de zusterfabriek uit Engeland zijn ingevlogen om de productie te verhogen. Het is ronduit schandalig dat Tolsa op deze manier de eigen werknemers tegen elkaar opzet. Hiermee laat de directie zien dat ze op geen enkele wijze wil meewerken aan een oplossing van het lopende conflict over de lonen.’

Werkgever weigert fatsoenlijke loonsverhoging

Werknemers van het Spaanse familiebedrijf dat kattenbakvulling maakt, staken al wekenlang voor een goede loonsverhoging van 10% over 2023. Het bedrijf echter wil niet verdergaan dan 6% en een eenmalige uitkering in 2023, en 2% loonsverhoging in 2024. Daarop boden de werknemers aan meteen weer aan de slag te gaan als het loon in 2023 met 8% omhoog ging, en er over 2024 nog verder onderhandeld werd. Maar ook hierop ging het bedrijf niet in.

Smit: ‘Vorige week spraken we weer met de directie terwijl de stakers ondertussen voor de goodwill aan het werk gingen. Helaas kwam Tolsa met een zelfs slechter bod dan waar we waren gebleven: 6% in 2023, maar de 2% loonsverhoging in 2024 was vervallen. Werknemers stemden het bod unaniem weg en pakten de staking weer op.’

Personeel wordt geïntimideerd

Ondertussen wordt de sfeer op de werkvloer grimmiger. Michel Breemer, voorzitter ondernemingsraad bij Tolsa: ‘Door de staking lag de productie zo goed als stil. De werkgever pikt dat niet en pakt nu de stakers aan. Contracten worden niet verlengd of zelfs opgezegd en werknemers worden telefonisch geïntimideerd. Het is ongelooflijk dat de directie ons zo behandelt! Maar wij laten ons niet kisten en staken door.’

Volgende acties

Terwijl de directe met vakantie is, ‘vieren’ stakers op donderdag 15 juni van 14.30 uur tot 17.00 uur vakantie aan de poort. In de fabriek in Vlaardingen werken 55 mensen."
Nieuwe acties werknemers sociale werkbedrijven,2023-06-09,/nieuwsbericht/sectornieuws/fnv-overheid/2023/06/nieuwe-acties-werknemers-sociale-werkbedrijven,"Er komen nieuwe acties van werknemers van sociale werkbedrijven. Dat meldt vakbond FNV. Om welke acties het precies gaat, wil de vakbond nog niet zeggen. Wel geeft de bond aan dat deze aankomende week in Groningen gepland zijn tijdens het congres van de Vereniging van Nederlandse Gemeenten (VNG). 'We voelen ons niet gehoord', zegt FNV-bestuurder Elanda de Boer. 'En dus moeten we kennelijk harder gaan roepen.'

Boos

Afgelopen woensdag kwamen bijna 9.000 werknemers van sociale werkbedrijven bijeen in Utrecht om hun ongenoegen duidelijk te maken. Ze eisen 10,15% loonsverhoging en een verbetering van hun reiskostenvergoeding van € 0,10 naar € 0,21 per kilometer. Werknemers van sociale werkbedrijven zien dat hun directe collega’s die rechtstreeks onder de cao van de gemeente vallen wél een loonsverhoging hebben gehad. Zij willen dat ook. 'We verdienen meer, want we zijn niet minder' is hun slogan. Ze voelen zich soms tweederangs werknemers en gediscrimineerd. Dat maakt hen boos.

Steun

De sociale werkbedrijven zelf steunen allemaal hun werknemers. De Nederlandse Brancheorganisatie Cedris waarbij 94 sociale werkbedrijven zijn aangesloten is duidelijk: 'De bedrijven waar jullie werken staan achter jullie. Jullie hebben dat geld juist hard nodig. Wat ons betreft gaan we snel aan tafel.'

Ook is er steun van de gemeente Losser. Die gaat tijdens het congres van de Vereniging van Nederlandse Gemeenten een motie indienen om de huidige cao’s voor sociale werkbedrijven open te breken.

Kastje naar de muur

De Vereniging van Nederlandse Gemeenten blijft vooralsnog naar Den Haag wijzen. Volgens de VNG moet daar eerst geld vandaan komen. De FNV is deze ‘kastje naar de muur’-strategie zat en wil daarom komende week de VNG nogmaals wijzen op de discriminatie van werknemers met een arbeidsbeperking. 'Wij willen dat de gemeenten nu eindelijk eens hun verantwoordelijkheid nemen en zich gaan gedragen als een fatsoenlijke werkgever. Als gemeenteambtenaren een loonsverhoging krijgen, moet dit natuurlijk ook gelden voor hun collega’s van de sociale werkbedrijven die exact hetzelfde werk doen.', aldus De Boer. De FNV-bestuurder waarschuwt dat als de gemeenten blijven wegkijken er hardere acties volgen."
"Ultimatum bij Swissport Cargo, acties dreigen",2023-06-09,/nieuwsbericht/sectornieuws/schiphol/2023/06/ultimatum-bij-swissport-cargo-acties-dreigen,"De directie van Swissport Cargo op Schiphol heeft tot woensdag 14 juni, 17 uur de tijd. Daarna verloopt het ultimatum dat de FNV vandaag heeft gesteld en gaat het personeel over tot actie.

Stijn Jansen, bestuurder FNV Luchtvaart: ‘Tijdens de economisch moeilijke jaren hebben we altijd meebewogen met het bedrijf. Maar toen er tijdens de coronapandemie flinke winsten werden gemaakt, mochten we niet meeprofiteren. Daar zijn we klaar mee.’

Slecht loon en geen cao

Zonder inspraak van de medewerkers heeft Swissport Cargo met de ondernemingsraad een loonsverhoging van minimaal 4,25% afgesproken. Ruim onvoldoende, vindt de FNV. De vakbond eist invoering van de automatische prijscompensatie: een loonsverhoging gebaseerd op de inflatiecijfers. Dit komt neer op 14,3%. Jansen: ‘Een Swissport-vrachtmedewerker verdient al fors minder dan zijn collega bij een ander bedrijf in deze sector. Dat is indirect een gevolg van het feit dat Swissport Cargo geen cao heeft.’ Dit is dan ook een tweede eis uit het ultimatum: een cao lopend van 1 januari 2023 tot 1 januari 2024, in plaats van de met de ondernemingsraad afgesproken arbeidsvoorwaardenregeling.

Onregelmatigheidstoeslag opschroeven

Andere eisen in het ultimatum zijn de verhoging van het minimumloon naar 14 euro per uur, een eindejaarsuitkering en het verhogen van de onregelmatigheidstoeslag. Jansen: ‘Allemaal afspraken die bij andere bedrijven in de vrachtafhandeling heel normaal zijn, maar waar Swissport Cargo zich aan onttrekt door geen cao af te spreken.’

Voorstellenbrief genegeerd

De actiebereidheid van het personeel komt niet uit de lucht vallen. Al in maart diende FNV Luchtvaart bij de directie een voorstellenbrief in, ondertekend door bijna alle personeelsleden. Maar in alle gesprekken die sindsdien gevoerd zijn, zijn deze eisen genegeerd. Jansen: ‘En dus moeten we dreigen met acties. Zodat er een cao komt en zodat de directie werknemers leert waarderen voor wat ze waard zijn.’"
Woensdag landelijke stakingsdag in verffabrieken PPG,2023-06-08,/nieuwsbericht/sectornieuws/procesindustrie/2023/06/woensdag-landelijke-stakingsdag-in-verffabriek-1,"Ze komen uit verffabrieken in het hele land en voeren woensdag samen actie voor een beter salaris. Zo’n 250 werknemers van PPG Coatings houden een landelijke stakingsdag in Amsterdam.

De actiedag aan Oceanenweg 2 in Amsterdam begint om 14.00 uur en duurt tot 18.00 uur. Topman Tim Knavish is over uit Amerika. De stakers zullen hem onthalen op een hoop kabaal. Verder komt FNV-voorzitter Tuur Elzinga de stakende werknemers een hart onder de riem steken.

Hoogste baas over uit Verenigde Staten

Erik de Vries, bestuurder FNV Procesindustrie: ‘De hoogste baas van het concern is over uit de Verenigde Staten en houdt woensdag een Town Hall Meeting, een soort grote vergadering. Wij zullen hem met z’n allen ontvangen en hem luid en duidelijk laten weten dat het niet goed gaat met het bedrijf in Nederland; dat de mensen die er al jaren het vuur uit de sloffen lopen het niet langer pikken dat de directie hun zo weinig wil betalen, terwijl er wel een heleboel geld naar de aandeelhouders gaat.’

Al meerdere keren gestaakt

Honderden werknemers hebben de afgelopen weken al meerdere keren gestaakt bij de vestigingen van PPG Coatings in Amsterdam, Den Bosch, Hoogeveen, Tiel en Uithoorn. Zij eisen 14,3% meer salaris en ook dat de lonen meestijgen met de prijzen in de winkels.

Moederbedrijf is hartstikke rijk

De Vries: ‘Moederbedrijf PPG Industries is hartstikke rijk. Wereldwijd hebben ze vorig jaar een omzet gedraaid van 17,7 miljard dollar. Dat geld hadden ze nooit verdiend zonder de mensen in de fabrieken. Die worden straal vergeten.’

Alle verffabrieken liggen stil

Op de landelijke stakingsdag liggen alle verffabrieken stil. De mensen in Amsterdam staken al sinds afgelopen dinsdag. In Tiel beginnen ze maandag aan een 72-uursstaking en in Den Bosch en Uithoorn gaat de boel woensdag opnieuw voor zeker 24 uur plat."
Nog eens € 100 per maand extra voor werknemers koek- en snoepfabrieken,2023-06-08,/nieuwsbericht/sectornieuws/voedingsindustrie/2023/06/nog-eens-100-per-maand-extra-af-voor-werknemers-ko,"De mensen in de fabrieken van onder andere Mars, Mentos en Verkade krijgen er per 1 juli nog eens € 100 bruto per maand bij. Dit geld komt bovenop de loonsverhoging in de cao. De werknemers gaan er zo met gemiddeld 9,5% op vooruit dit jaar.

Dat heeft de FNV afgesproken met de werkgevers in de zoetwarenindustrie. De leden van de vakbond mogen nu stemmen op het onderhandelingsresultaat.

Onze kant op gekomen

Eric Brouwer, bestuurder FNV Voedingsindustrie: ‘Dankzij de staking bij de Mentosfabriek en onder druk van nog meer acties zijn de werkgevers onze kant op gekomen. Ook prettig: de looptijd van onze afspraken is verkort tot eind september volgend jaar, in plaats van december. Dat betekent dat we ook weer eerder aan de onderhandelingstafel zitten. Daarmee is het risico dat mensen in de tussentijd worden geraakt door een hogere inflatie kleiner.’

Acties voor een betere cao

Werknemers van koek- en snoepfabrieken hebben de laatste maanden actie gevoerd voor een betere cao. De cao die er nu ligt, is alleen afgesloten met CNV en De Unie.

11.000 werknemers bij 200 bedrijven

In de sector Zoetwaren werken 11.000 mensen, verdeeld over bijna 200 bedrijven, van kleine fabrieken tot multinationals zoals Mars, Perfetti Van Melle (onder andere Mentos), Verkade en Royal Fassin."
